group,y_true_log,y_pred_log,y_true_sec,y_pred_sec,model_name,used_gpu,img_size,batch
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.5505199670620637,-1.8768070192819561,0.07804107666015618,0.15307810168853173,resnet152,0,224,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.235901824759919,-1.673275766551802,0.1068956851959228,0.1876314211020649,resnet152,0,288,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.8054043272116027,-1.2048690141490446,0.16440796852111814,0.29973125749589113,resnet152,0,384,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.5365079277489622,-0.980932477674856,0.21513104438781733,0.37496129274913215,resnet152,0,448,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.1877958923976912,-0.7252924655384133,0.30489253997802723,0.4841829414211322,resnet152,0,512,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.5200297819556905,-1.9101764704706754,0.08045721054077141,0.14805425708555342,resnet152,0,160,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.1542005717669537,-1.495050959994375,0.1159958839416503,0.22423717731407267,resnet152,0,224,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.7592761304589468,-1.176342054980325,0.1721694469451904,0.3084048056226587,resnet152,0,288,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.1491764888309508,-0.6544996304984814,0.3168976306915283,0.5197020405900803,resnet152,0,384,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.8086417534100737,-0.3379992990049159,0.445462703704834,0.7131957878448483,resnet152,0,448,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.6167250046105429,-0.09090542967341197,0.5397090911865234,0.9131040593653031,resnet152,0,512,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.1212882277601746,-1.4878139577914125,0.11987709999084471,0.22586586857295088,resnet152,0,160,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.5602831932426204,-0.9664854311660034,0.21007657051086417,0.38041769553348903,resnet152,0,224,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.0956514643692932,-0.4859798915014343,0.3343217372894287,0.6150941758095243,resnet152,0,288,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.4121729315040921,-0.0253824588393603,0.6622097492218018,0.9749369674538823,resnet152,0,384,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.048369241321978146,0.4818168320018328,0.9527819156646729,1.6190132067328216,resnet152,0,448,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,0.3128753317551799,0.7778527188248849,1.3673510551452637,2.1767930567548,resnet152,0,512,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.5708664495601086,-0.8804244408801603,0.2078649997711181,0.4146068982137698,resnet152,0,160,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.7962721352543665,-0.29048547082798337,0.4510071277618408,0.7479003956066947,resnet152,0,224,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.2952865844775247,0.2730268355246983,0.7443182468414307,1.3139355045003143,resnet152,0,288,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,0.4085930311816419,0.8471225919762719,1.5046992301940918,2.3329244095445842,resnet152,0,384,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,0.7593764623222106,1.2016626464692466,2.1369433403015137,3.3256416950144616,resnet152,0,448,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,1.172022915867852,1.4167759629492787,3.228517055511474,4.123803689053339,resnet152,0,512,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.8359986694583563,-0.3041865525929345,0.4334414005279541,0.7377232294314006,resnet152,0,160,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.04995046926907812,0.5250938287810378,0.9512765407562256,1.6906174695137268,resnet152,0,224,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,0.5886244611221917,0.9894962172866164,1.8015086650848389,2.6898790164007362,resnet152,0,288,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,1.3043935614688236,1.680451233503909,3.6854534149169926,5.367977636070334,resnet152,0,384,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,1.5896385571891471,1.7997398034261403,4.901976823806763,6.0480735716392795,resnet152,0,448,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,1.901898094668478,1.9483503143086554,6.698596954345703,7.017102014157722,resnet152,0,512,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.0750773700296685,-2.931345611693928,0.0169909000396728,0.05332523478680152,resnet152,1,160,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.092373354169256,-3.6483058807050615,0.016699552536010704,0.02603519817037992,resnet152,1,224,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.055609093569694,-3.7159582663744546,0.0173249244689941,0.024332113293686664,resnet152,1,288,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.8017474301340775,-3.81565080919345,0.0223317146301269,0.022023376772529246,resnet152,1,384,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.6385689270299153,-3.807954892555947,0.026289939880370997,0.02219352071127077,resnet152,1,448,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.339995785070791,-3.740388063836103,0.03543710708618159,0.023744886811296592,resnet152,1,512,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.094016552058477,-3.7795209144114734,0.016672134399413993,0.02283362806723076,resnet152,1,160,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.048341918671223,-3.795582204961649,0.017451286315917892,0.02246981996710966,resnet152,1,224,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.220934465617925,-3.8092257843396267,0.014684915542602503,0.02216533306366674,resnet152,1,288,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.18158450037512,-3.7000227412534388,0.015274286270141605,0.024722964232751048,resnet152,1,384,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.247121464586783,-3.6591769063610817,0.014305353164672803,0.025753701712962176,resnet152,1,448,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.141757615656735,-3.499565272690366,0.015894889831542896,0.030210513903454254,resnet152,1,512,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.324199177251028,-3.7586097167685955,0.013244152069091698,0.02331613388156141,resnet152,1,160,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.2579463298311655,-3.7272971188799104,0.014151334762573199,0.0240577733393508,resnet152,1,224,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.315024472175038,-3.6551054470479087,0.013366222381591695,0.025858770608374503,resnet152,1,288,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.9859155437534586,-3.390029944784592,0.0185754299163818,0.03370766751561673,resnet152,1,384,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.7830582627464793,-3.209298593759523,0.0227530002593994,0.040384929581881994,resnet152,1,448,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.5699171011048745,-3.098003197963223,0.028158187866210896,0.045139246602963985,resnet152,1,512,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.245389660580443,-3.62196541168868,0.014330148696899402,0.026730089201971327,resnet152,1,160,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.221876574712363,-3.5276283214948085,0.014671087265014602,0.029374500189302932,resnet152,1,224,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.9356052637161087,-3.2051596247365177,0.019533872604370096,0.04055242795057865,resnet152,1,288,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.388992181734952,-3.0229121229971723,0.03374266624450681,0.04865930993940878,resnet152,1,384,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.1279609784933418,-2.861923388524695,0.04380702972412099,0.05715871605196298,resnet152,1,448,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.898878852951957,-2.7405997576946257,0.0550849437713623,0.06453163194173019,resnet152,1,512,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.1802274258319345,-3.491633713933,0.015295028686523401,0.03045108315296313,resnet152,1,160,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.807497064539257,-3.1151412038313877,0.0222036838531494,0.04437224117464827,resnet152,1,224,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.287583588381689,-2.9276952189120764,0.0373439788818359,0.05352024856084188,resnet152,1,288,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.626358117515136,-2.6106939968410807,0.0723414421081543,0.07348352872615999,resnet152,1,384,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.4112262194697984,-2.371855161690958,0.08970522880554188,0.09330746517919271,resnet152,1,448,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.1419212298931147,-2.1942756717860936,0.11742901802062979,0.11143925087213545,resnet152,1,512,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.295383443742556,-3.2898695277766716,0.013631343841552705,0.03725871030587402,resnet18,0,160,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.433527952084469,-3.3540149973489024,0.011872529983520494,0.03494377291753106,resnet18,0,224,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.211706639283296,-3.185196503855537,0.014821052551269505,0.041370115614967735,resnet18,0,288,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.497909968788052,-2.915414198175485,0.030260562896728505,0.05418158447119905,resnet18,0,384,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.2610974810523,-2.6077146909827142,0.03834629058837889,0.07370278508748675,resnet18,0,448,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.0458388975960777,-2.429253633073283,0.04755640029907221,0.08810256488970367,resnet18,0,512,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.183615751073535,-3.3239911623088405,0.015243291854858301,0.0360088274979296,resnet18,0,160,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.806960318922321,-3.12149268942385,0.022215604782104395,0.04409130465071069,resnet18,0,224,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.3809694499771044,-2.6579691236739458,0.0340144634246826,0.07009042227922076,resnet18,0,288,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.9598219185792116,-2.1417556883364366,0.051828145980834905,0.11744845901217371,resnet18,0,384,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.66416740489563,-2.078090587044449,0.0696573257446289,0.125168983448209,resnet18,0,448,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.346434574897325,-1.9613020671997223,0.09570980072021482,0.14067513314375565,resnet18,0,512,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.7659164106071525,-3.0401292254133736,0.023146390914916895,0.04782870841021497,resnet18,0,160,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.351710188309536,-2.532639999756367,0.0350244045257568,0.07944899784333041,resnet18,0,224,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.889320407987219,-2.1424884241661584,0.05561399459838861,0.11736243183955475,resnet18,0,288,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.2842631777632545,-1.8505282734167254,0.10184907913208,0.15715412403498827,resnet18,0,384,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.98969162741192,-1.481784802759921,0.136737585067749,0.22723176236601886,resnet18,0,448,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.018565630207674,-1.211917795691553,0.13284587860107416,0.2976259459976721,resnet18,0,512,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.3804719113813224,-2.437313605414099,0.0340313911437988,0.08739531469082104,resnet18,0,160,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.7592653976323023,-2.0448826758578456,0.06333827972412111,0.129395370287663,resnet18,0,224,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.3741930178700286,-1.6086891475123437,0.09308958053588862,0.2001498090632379,resnet18,0,288,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.697268571088116,-0.9981058225242889,0.1831831932067871,0.3685769304984288,resnet18,0,384,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.299636303401533,-0.8776935766437497,0.2726309299468994,0.41574068076276854,resnet18,0,448,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.077809757084972,-0.4841005028534904,0.3403401374816894,0.6162512637893849,resnet18,0,512,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.0677398213552034,-2.0784203982064806,0.04652619361877439,0.1251277081272326,resnet18,0,160,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.396376270206828,-1.4887810873669818,0.09104728698730462,0.2256475326079451,resnet18,0,224,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.7023038343668246,-1.0980176729318074,0.18226313591003412,0.333531597518428,resnet18,0,288,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.8353333188050271,-0.4449281696214634,0.433729887008667,0.6408703083358807,resnet18,0,384,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.551329406608805,-0.1273134858690148,0.5761833190917969,0.8804576183082523,resnet18,0,448,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.10717244198549969,0.15801235900276156,0.8983707427978516,1.1711806692433493,resnet18,0,512,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.319601302848282,-3.75848110731073,0.013305187225341701,0.023319132749736713,resnet18,1,160,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.936658562952162,-4.2796848846017985,0.007178544998168899,0.013847024809799602,resnet18,1,224,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-5.111825200103796,-4.304852147437975,0.006025075912475502,0.01350288182989374,resnet18,1,288,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-5.197114920643531,-4.248425430465686,0.0055325031280517,0.014286711628865113,resnet18,1,384,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-5.045238502892788,-4.221358141954288,0.0064399242401122995,0.014678695209182703,resnet18,1,448,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-5.102216178820736,-4.190299026795349,0.006083250045776299,0.01514175640512033,resnet18,1,512,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-5.011101272550929,-4.3985195677674405,0.0066635608673095,0.012295529133430409,resnet18,1,160,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-5.161264540159352,-4.44932346388853,0.005734443664550698,0.011686470615930488,resnet18,1,224,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-5.052446678562835,-4.3606549615113455,0.006393671035766598,0.012770021037651737,resnet18,1,288,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-5.084194173982061,-4.280355412893903,0.0061938762664793985,0.0138377431000754,resnet18,1,384,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.990351289348001,-4.3002019447295705,0.006803274154662999,0.013565819189876201,resnet18,1,448,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-5.001380877701105,-4.266559993175216,0.006728649139404202,0.014029963405494224,resnet18,1,512,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-5.148417105368288,-4.338253780968401,0.0058085918426513,0.013059312724685168,resnet18,1,160,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-5.100062904033573,-4.303974076993205,0.006096363067626903,0.013514743518284673,resnet18,1,224,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-5.005392883579648,-4.304130319850497,0.006701707839965801,0.01351263210109303,resnet18,1,288,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.949057004061638,-4.273980202778909,0.007090091705322197,0.013926243424191171,resnet18,1,384,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.794771825242912,-4.202809230721423,0.008272886276245096,0.014953509900894817,resnet18,1,448,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.568193159341271,-4.079427661403,0.010376691818237296,0.016917145217605845,resnet18,1,512,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.96348570484494,-4.164492871385464,0.006988525390624999,0.015537592460206168,resnet18,1,160,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-5.065961919762512,-4.222796735617605,0.006307840347290003,0.014657593713147472,resnet18,1,224,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.918686912122022,-4.189452116523152,0.007308721542358303,0.015154585545957685,resnet18,1,288,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.429839760126818,-4.01169140070403,0.011916399002075098,0.01810275032305128,resnet18,1,384,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.336133292686126,-3.905554674340233,0.0130870342254638,0.020129785918391187,resnet18,1,448,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.13777563407744,-3.772386630322873,0.015958309173583905,0.022997112134107142,resnet18,1,512,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-5.005535196882623,-4.19827960554835,0.006700754165649403,0.0150213973320028,resnet18,1,160,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.829847706276402,-4.169792731494389,0.007987737655639596,0.015455463222712998,resnet18,1,224,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.667996103830209,-4.023560886046371,0.009391069412231404,0.017889150163162552,resnet18,1,288,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.134166652455401,-3.75627252759448,0.016016006469726504,0.02337069182853812,resnet18,1,384,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.863816387692087,-3.55584809909839,0.020987749099731397,0.02855714535397124,resnet18,1,448,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.621431456156651,-3.326499034453737,0.026744365692138602,0.03591863510524331,resnet18,1,512,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.3424275241533556,-3.047746468058743,0.03535103797912591,0.04746576958427074,resnet50,0,160,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.304491130643032,-2.933757288299624,0.0367178916931152,0.05319678651567474,resnet50,0,224,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.0167035483880755,-2.4813309878761123,0.04896235466003412,0.08363183851809258,resnet50,0,288,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.587954955208055,-2.0230933758454888,0.07517361640930169,0.1322457459030896,resnet50,0,384,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.3630932541164,-1.8990395186120899,0.09412860870361321,0.14971234611006468,resnet50,0,448,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.07347222618862,-1.5606400163229228,0.1257483959197998,0.2100016237140438,resnet50,0,512,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.2697272139613194,-2.895614242629945,0.038016796112060505,0.05526506850594364,resnet50,0,160,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.9609127549721848,-2.434506234972338,0.051771640777587814,0.08764101043214599,resnet50,0,224,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.529222566345067,-1.9234650036676069,0.0797209739685058,0.14609984755318528,resnet50,0,288,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.99328820380239,-1.4184867031530533,0.1362466812133789,0.24208007886702318,resnet50,0,384,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.6461956501557111,-1.1992878117576402,0.192781925201416,0.3014087952914027,resnet50,0,448,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.4443748981623499,-0.8189314446615654,0.23589348793029782,0.4409025316359683,resnet50,0,512,2
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.9432566454090443,-2.419371638015308,0.05269384384155269,0.08897750998194429,resnet50,0,160,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.3796632521942818,-1.866026923839963,0.09258174896240232,0.15473722492095293,resnet50,0,224,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.8586934352792588,-1.330433857015164,0.15587615966796867,0.26436254087258826,resnet50,0,288,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.1506431456214217,-0.8323297827704994,0.31643319129943853,0.43503456870196966,resnet50,0,384,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.9321379125496007,-0.4488398769036889,0.3937110900878906,0.6383683080205806,resnet50,0,448,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.5136227647197209,-0.11969749727123769,0.5983240604400635,0.8871887731536654,resnet50,0,512,4
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-2.3050208802979477,-1.7764851723082988,0.0997567176818847,0.16923192419899727,resnet50,0,160,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.6453612077898183,-1.1674371054093886,0.19294285774230946,0.31116339920327274,resnet50,0,224,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.0247657596297475,-0.6733743808212722,0.3588805198669433,0.5099847881725386,resnet50,0,288,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.34643259397957177,-0.046127888271381146,0.7072064876556396,0.9549198313347921,resnet50,0,384,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.014311914335132504,0.36858726042856826,0.9857900142669678,1.445690786722491,resnet50,0,448,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,0.37586395070380396,0.6784250806942407,1.4562489986419678,1.970771480772499,resnet50,0,512,8
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-1.6168993326033168,-1.2030843689647277,0.19851326942443837,0.30026664904104183,resnet50,0,160,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.7763416173341287,-0.43682584905878974,0.4600861072540283,0.6460839377396568,resnet50,0,224,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-0.20620401514592954,-0.0126614603652635,0.8136670589447021,0.9874183586935996,resnet50,0,288,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,0.4684881659058614,0.817518832354325,1.5975770950317385,2.2648733298369246,resnet50,0,384,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,0.8106829720784406,1.089973489281222,2.249443769454956,2.974195223464737,resnet50,0,448,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,1.1056978811122107,1.407094402321775,3.021332263946533,4.08407147887256,resnet50,0,512,16
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.5285831466200817,-3.916977457147799,0.029346466064453104,0.019901156026643968,resnet50,1,160,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-4.052764493296467,-4.412677447110646,0.0173742771148681,0.012122677012511386,resnet50,1,224,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.922340926073851,-4.462629949468594,0.019794702529907195,0.011531994807572717,resnet50,1,288,1
AMD Ryzen 7 7700 8-Core Processor | NVIDIA GeForce RTX 5070 Ti,-3.5956987539544056,-4.38087291137228,0.027441501617431596,0.012514429863704412,resnet50,1,384,1
